../0007_hpc_fragment_children_2/f_ar_ligand_0412_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0007_hpc_fragment_children_2/f_aa_ligand_0504_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0006_hpc_fragment_children_1/f_az_ligand_166_out.pdbqt VINA RESULT:      -9.0      0.000      0.000
../0008_hpc_fragment_children_3/f_au_ligand_0082_out.pdbqt VINA RESULT:      -9.1      0.000      0.000
../0008_hpc_fragment_children_3/f_aq_ligand_1941_out.pdbqt VINA RESULT:      -9.1      0.000      0.000
../0008_hpc_fragment_children_3/f_ai_ligand_0731_out.pdbqt VINA RESULT:      -9.1      0.000      0.000
../0008_hpc_fragment_children_3/f_aq_ligand_1494_out.pdbqt VINA RESULT:      -9.2      0.000      0.000
../0008_hpc_fragment_children_3/f_ak_ligand_0129_out.pdbqt VINA RESULT:      -9.2      0.000      0.000
../0008_hpc_fragment_children_3/f_ac_ligand_0184_out.pdbqt VINA RESULT:      -9.2      0.000      0.000
../0007_hpc_fragment_children_2/f_ac_ligand_0575_out.pdbqt VINA RESULT:      -9.2      0.000      0.000
../0008_hpc_fragment_children_3/f_ar_ligand_1822_out.pdbqt VINA RESULT:      -9.3      0.000      0.000
../0008_hpc_fragment_children_3/f_ah_ligand_0753_out.pdbqt VINA RESULT:      -9.5      0.000      0.000
../0007_hpc_fragment_children_2/f_am_ligand_0485_out.pdbqt VINA RESULT:      -9.5      0.000      0.000
../0007_hpc_fragment_children_2/f_ab_ligand_1473_out.pdbqt VINA RESULT:      -9.5      0.000      0.000
../0007_hpc_fragment_children_2/f_as_ligand_1683_out.pdbqt VINA RESULT:      -9.7      0.000      0.000
