0007_aa_ligand_0507_out.pdbqt -8.9 [H]c1c([H])c(F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])Oc4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]
0008_ax_ligand_1924_out.pdbqt -9.0 [H]C1=C([H])C([H])([H])C([H])([H])C(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C([H])([H])C(=O)N3C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c([H])c(Cl)c([H])c4[H])C([H])([H])C3([H])[H])C2([H])[H])=C1[H]
0008_ax_ligand_0548_out.pdbqt -9.0 [H]C([H])(C(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H])C(=O)N1C([H])([H])C([H])([H])C([H])(C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H]
0008_as_ligand_1528_out.pdbqt -9.0 [H]c1c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])c3c([H])c([H])c4c(c3[H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])n4[H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])[H]
0008_ao_ligand_1559_out.pdbqt -9.0 [H]C1=C([H])S(=O)(=O)C([H])([H])C1([H])N(C(=O)C([H])([H])C(=O)c1c([H])c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c1[H])c1c([H])c([H])c(F)c([H])c1[H]
0008_ag_ligand_1135_out.pdbqt -9.0 [H]Oc1c([H])c([H])c([H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])C([H])([H])C1([H])[H]
0007_at_ligand_1689_out.pdbqt -9.0 [H]c1nc(Oc2c([H])c([H])c(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])(c4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])c([H])c2[H])nc([H])c1[H]
0007_ar_ligand_0412_out.pdbqt -9.0 [H]c1c([H])c(C([H])([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])(c4nc5c([H])c([H])c([H])c([H])c5s4)C3([H])[H])C([H])([H])C2([H])[H])c([H])c1C([H])([H])[H]
0007_aa_ligand_0504_out.pdbqt -9.0 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(c3c([H])c([H])c(C([H])([H])S(=O)(=O)N([H])[H])c(C([H])([H])[H])c3[H])C2([H])[H])c([H])c1[H]
0006_az_ligand_166_out.pdbqt -9.0 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])C2([H])[H])c([H])c1[H]
0008_au_ligand_0082_out.pdbqt -9.1 [H]Oc1c([H])c([H])c([H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C(=O)N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])(c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])C([H])([H])C1([H])[H]
0008_aq_ligand_1941_out.pdbqt -9.1 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)C([H])([H])N3c4c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c4C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c1[H]
0008_ai_ligand_0731_out.pdbqt -9.1 [H]Oc1c([H])c([H])c([H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(C(=O)C(=O)N([H])c2sc(C([H])([H])[H])nc2-c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H]
0008_aq_ligand_1494_out.pdbqt -9.2 [H]c1c([H])c([H])c(N([H])C(=O)N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])(c4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
0008_ak_ligand_0129_out.pdbqt -9.2 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)C([H])([H])N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])(c4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])C2([H])[H])c([H])c1[H]
0008_ac_ligand_0184_out.pdbqt -9.2 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)N3C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C3([H])[H])C2([H])[H])c([H])c1[H]
0007_ac_ligand_0575_out.pdbqt -9.2 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)C([H])([H])N3c4c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c4C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c1[H]
0008_ar_ligand_1822_out.pdbqt -9.3 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C([H])([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c(N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c3[H])C2([H])[H])c([H])c1[H]
0008_ah_ligand_0753_out.pdbqt -9.5 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)C(=O)N3C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c([H])c(Cl)c([H])c4[H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c1[H]
0007_am_ligand_0485_out.pdbqt -9.5 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C2([H])[H])c([H])c1[H]
0007_ab_ligand_1473_out.pdbqt -9.5 [H]C1=C(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)C([H])([H])Cl)C2([H])[H])C2([H])C(=C1[H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])N(C(=O)C([H])([H])Cl)C2([H])[H]
0007_as_ligand_1683_out.pdbqt -9.7 [H]c1c([H])c([H])c(C2([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])N(C(=O)S(=O)(=O)c3c([H])c([H])c4c(c3[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C4([H])[H])C2([H])[H])c([H])c1[H]
